object_name,label_family,source_title,source_year,bibcode,source_doi,source_url,measurement_table,measurement_fields_present,evidence_class,extraction_status,promotion_blocker
UGC07524,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07524,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC07524 / NGC  4395,,,,https://ui.adsabs.harvard.edu/search/q=UGC07524%20OR%20NGC%20%204395,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,A/R mismatch,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,H I asymmetry,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,SFE/depletion,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,Vrot/sigma,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,burstiness,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,centroid offset,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,external morphology,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,lopsidedness,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
UGC07603,warp / PA twist,Object-resolved ADS/SIMBAD bibliography route for UGC07603 / NGC  4455,,,,https://ui.adsabs.harvard.edu/search/q=UGC07603%20OR%20NGC%20%204455,,,bibliography_source_lead_not_measurement,candidate_source_requires_human_or_parser_extraction,source lead lacks extracted same-object label value and measurement/provenance audit
