topic,query,rank,title,year,authors,venue,citationCount,doi,url,abstract,error
atlas3d,The ATLAS3D project VII A new look at the morphology of nearby galaxies Cappellari 2011,3,"The ATLAS3D project - VI. Simulations of binary galaxy mergers and the link with fast rotators, slow rotators and kinematically distinct cores",2011,Maxime Bois; Eric Emsellem; Frédéric Bournaud; Katherine Alatalo; Leo Blitz; Martin Bureau,Monthly Notices of the Royal Astronomical Society,203,https://doi.org/10.1111/j.1365-2966.2011.19113.x,https://openalex.org/W2125183697,"We study the formation of early-type galaxies (ETGs) through mergers with a sample of 70 high-resolution (softening length <60 pc and 12 10 6 particles) numerical simulations of binary mergers of disc galaxies (with 10 per cent of gas) and 16 simulations of ETG remergers. These simulations, designed to accompany observations and models conducted within the ATLAS 3D project, encompass various mass ratios (from 1:1 to 6:1), initial conditions and orbital parameters. The progenitor disc galaxies are spiral-like with bulge-to-disc ratios typical of Sb and Sc galaxies and high central baryonic angular momentum. We find that binary mergers of disc galaxies with mass ratios of 3:1 and 6:1 are nearly always classified as fast rotators according to the ATLAS 3D criterion (based on the R parameter -ATLAS 3D Paper III): they preserve the structure of the input fast rotating spiral progenitors. They have intrinsic ellipticities larger than 0.5, cover intrinsic R values between 0.2 and 0.6, within ",
disk_settling,The Epoch of Disk Settling Star Formation and Kinematic Evolution of Galaxies Kassin 2012,1,First results from the TNG50 simulation: the evolution of stellar and gaseous discs across cosmic time,2019,Annalisa Pillepich; Dylan Nelson; Volker Springel; Rüdiger Pakmor; Paul Torrey; Rainer Weinberger,Monthly Notices of the Royal Astronomical Society,893,https://doi.org/10.1093/mnras/stz2338,https://openalex.org/W2914474079,"Abstract We present a new cosmological, magnetohydrodynamical simulation for galaxy formation: TNG50, the third and final instalment of the IllustrisTNG project. TNG50 evolves 2 × 21603 dark matter particles and gas cells in a volume 50 comoving Mpc across. It hence reaches a numerical resolution typical of zoom-in simulations, with a baryonic element mass of $8.5\times 10^4\, {\rm M}_{\odot }$ and an average cell size of 70–140 pc in the star-forming regions of galaxies. Simultaneously, TNG50 samples ∼700 (6500) galaxies with stellar masses above $10^{10} \, (10^8)\, {\rm M}_{\odot }$ at $z$ = 1. Here we investigate the structural and kinematical evolution of star-forming galaxies across cosmic time (0 ≲ $z$ ≲ 6). We quantify their sizes, disc heights, 3D shapes, and degree of rotational versus dispersion-supported motions as traced by rest-frame V-band light (i.e. roughly stellar mass) and by $\rm H\,\alpha$ light (i.e. star-forming and dense gas). The unprecedented resolution of TNG",
disk_settling,The Epoch of Disk Settling Star Formation and Kinematic Evolution of Galaxies Kassin 2012,2,Compaction and quenching of high-z galaxies in cosmological simulations: blue and red nuggets,2015,Adi Zolotov; Avishai Dekel; Nir Mandelker; Dylan Tweed; Shigeki Inoue; Colin DeGraf,Monthly Notices of the Royal Astronomical Society,568,https://doi.org/10.1093/mnras/stv740,https://openalex.org/W1913812026,"We use cosmological simulations to study a characteristic evolution pattern of high redshift galaxies. Early, stream-fed, highly perturbed, gas-rich discs undergo phases of dissipative contraction into compact, star-forming systems (""blue"" nuggets) at z 4 -2. The peak of gas compaction marks the onset of central gas depletion and inside-out quenching into compact ellipticals (red nuggets) by z 2. These are sometimes surrounded by gas rings or grow extended dry stellar envelopes. The compaction occurs at a roughly constant specific starformation rate (SFR), and the quenching occurs at a constant stellar surface density within the inner kpc ( 1 ). Massive galaxies quench earlier, faster, and at a higher 1 than lower-mass galaxies, which compactify and attempt to quench more than once. This evolution pattern is consistent with the way galaxies populate the SFR-size-mass space, and with gradients and scatter across the main sequence. The compaction is triggered by an intense inflow episode",
disk_settling,The Epoch of Disk Settling Star Formation and Kinematic Evolution of Galaxies Kassin 2012,3,Strongly baryon-dominated disk galaxies at the peak of galaxy formation ten billion years ago,2017,R. Genzel; N. M. Förster Schreiber; Hannah Übler; P. Lang; Thorsten Naab; R. Bender,Nature,289,https://doi.org/10.1038/nature21685,https://openalex.org/W2595860143,,
compaction,Evolution of density profiles in high-redshift galaxies compaction blue nuggets quenching Tacchella 2016,1,"The confinement of star-forming galaxies into a main sequence through episodes of gas compaction, depletion and replenishment",2016,Sandro Tacchella; Avishai Dekel; C. M. Carollo; Daniel Ceverino; Colin DeGraf; Sharon Lapiner,Monthly Notices of the Royal Astronomical Society,364,https://doi.org/10.1093/mnras/stw131,https://openalex.org/W2147955140,"Using cosmological simulations, we address the properties of high-redshift star-forming galaxies (SFGs) across their main sequence (MS) in the plane of star formation rate (SFR) versus stellar mass. We relate them to the evolution of galaxies through phases of gas compaction, depletion, possible replenishment, and eventual quenching. We find that the high-SFR galaxies in the upper envelope of the MS are compact, with high gas fractions and short depletion times ('blue nuggets'), while the lower SFR galaxies in the lower envelope have lower central gas densities, lower gas fractions, and longer depletion times, consistent with observed gradients across the MS. Stellar-structure gradients are negligible. The SFGs oscillate about the MS ridge on time-scales 0.4t Hubble (1 Gyr at z 3). The propagation upwards is due to gas compaction, triggered, e.g. by mergers, counter-rotating streams, and/or violent disc instabilities. The downturn at the upper envelope is due to central gas depletion b",
compaction,Evolution of density profiles in high-redshift galaxies compaction blue nuggets quenching Tacchella 2016,2,THE ANGULAR MOMENTUM DISTRIBUTION AND BARYON CONTENT OF STAR-FORMING GALAXIES AT z ∼ 1–3*,2016,Andreas Burkert; N. M. Förster Schreiber; R. Genzel; P. Lang; L. J. Tacconi; Emily Wisnioski,The Astrophysical Journal,156,https://doi.org/10.3847/0004-637x/826/2/214,https://openalex.org/W2218717928,"ABSTRACT We analyze the angular momenta of massive star-forming galaxies (SFGs) at the peak of the cosmic star formation epoch ( z ∼ 0.8–2.6). Our sample of ∼360 log( M * / M ⊙ ) ∼ 9.3–11.8 SFGs is mainly based on the KMOS 3D and SINS/zC-SINF surveys of H α kinematics, and collectively provides a representative subset of the massive star-forming population. The inferred halo scale angular momentum distribution is broadly consistent with that theoretically predicted for their dark matter halos, in terms of mean spin parameter ∼ 0.037 and its dispersion ( σ log λ ∼ 0.2). Spin parameters correlate with the disk radial scale and with their stellar surface density, but do not depend significantly on halo mass, stellar mass, or redshift. Our data thus support the long-standing assumption that on average, even at high redshifts, the specific angular momentum of disk galaxies reflects that of their dark matter halos ( j d = j DM ). The lack of correlation between λ × ( j d / j DM ) and the nuc",
compaction,Evolution of density profiles in high-redshift galaxies compaction blue nuggets quenching Tacchella 2016,3,A fast-rotator post-starburst galaxy quenched by supermassive black-hole feedback at z = 3,2024,Francesco D’Eugenio; Pablo G. Pérez‐González; R. Maiolino; Jan Scholtz; Michele Perna; Chiara Circosta,Nature Astronomy,92,https://doi.org/10.1038/s41550-024-02345-1,https://openalex.org/W4402821912,"Abstract The most massive galaxies in the Universe stopped forming stars due to the time-integrated feedback from central supermassive black holes (SMBHs). However, the exact quenching mechanism is not yet understood, because local massive galaxies were quenched billions of years ago. Here we present JWST/NIRSpec integral-field spectroscopy observations of GS-10578, a massive, quiescent galaxy at redshift z = 3.064 ± 0.002. From its spectrum, we measure a stellar mass M ⋆ = 1.6 ± 0.2 × 10 11 M ⊙ and a dynamical mass M dyn = 2.0 ± 0.5 × 10 11 M ⊙ . Half of its stellar mass formed at z = 3.7–4.6, and the system is now quiescent, with a current star-formation rate of less than 19 M ⊙ yr −1 . We detect ionized- and neutral-gas outflows traced by [O iii ] emission and Na i absorption, with mass outflow rates 0.14–2.9 and 30–100 M ⊙ yr −1 , respectively. Outflow velocities reach v out ≈ 1,000 km s −1 , comparable to the galaxy escape velocity. GS-10578 hosts an active galactic nucleus, evide",
compaction,Wet Compaction to a Blue Nugget Dekel 2023,1,"The confinement of star-forming galaxies into a main sequence through episodes of gas compaction, depletion and replenishment",2016,Sandro Tacchella; Avishai Dekel; C. M. Carollo; Daniel Ceverino; Colin DeGraf; Sharon Lapiner,Monthly Notices of the Royal Astronomical Society,364,https://doi.org/10.1093/mnras/stw131,https://openalex.org/W2147955140,"Using cosmological simulations, we address the properties of high-redshift star-forming galaxies (SFGs) across their main sequence (MS) in the plane of star formation rate (SFR) versus stellar mass. We relate them to the evolution of galaxies through phases of gas compaction, depletion, possible replenishment, and eventual quenching. We find that the high-SFR galaxies in the upper envelope of the MS are compact, with high gas fractions and short depletion times ('blue nuggets'), while the lower SFR galaxies in the lower envelope have lower central gas densities, lower gas fractions, and longer depletion times, consistent with observed gradients across the MS. Stellar-structure gradients are negligible. The SFGs oscillate about the MS ridge on time-scales 0.4t Hubble (1 Gyr at z 3). The propagation upwards is due to gas compaction, triggered, e.g. by mergers, counter-rotating streams, and/or violent disc instabilities. The downturn at the upper envelope is due to central gas depletion b",
compaction,Wet Compaction to a Blue Nugget Dekel 2023,2,"Early formation of massive, compact, spheroidal galaxies with classical profiles by violent disc instability or mergers",2015,Daniel Ceverino; Avishai Dekel; Dylan Tweed; Joel R. Primack,Monthly Notices of the Royal Astronomical Society,105,https://doi.org/10.1093/mnras/stu2694,https://openalex.org/W2090880261,"We address the formation of massive stellar spheroids between redshifts z = 4 and 1 using a suite of adaptive mesh refinement hydrocosmological simulations. The spheroids form as bulges, and the spheroid mass growth is partly driven by violent disc instability (VDI) and partly by mergers. A kinematic decomposition to disc and spheroid yields that the mass fraction in the spheroid is between 50 and 90 per cent and is roughly constant in time, consistent with a cosmological steady state of VDI discs that are continuously fed from the cosmic web. The density profile of the spheroid is typically 'classical', with a Srsic index n = 4.5 1, independent of whether it grew by mergers or VDI and independent of the feedback strength. The disc is characterized by n = 1.5 0.5, and the whole galaxy by n = 3 1. The highredshift spheroids are compact due to the dissipative inflow of gas and the high universal density. The stellar surface density within the effective radius of each galaxy as it evolves",
compaction,Wet Compaction to a Blue Nugget Dekel 2023,3,Wet compaction to a blue nugget: a critical phase in galaxy evolution,2023,Sharon Lapiner; Avishai Dekel; Jonathan Freundlich; Omri Ginzburg; Fangzhou Jiang; Michael Kretschmer,Monthly Notices of the Royal Astronomical Society,62,https://doi.org/10.1093/mnras/stad1263,https://openalex.org/W4367300095,"ABSTRACT We utilize high-resolution cosmological simulations to reveal that high-redshift galaxies tend to undergo a robust ‘wet compaction’ event when near a ‘golden’ stellar mass of $\sim \!\!10^{10}\, \rm M_\odot$ . This is a gaseous shrinkage to a compact star-forming phase, a ‘blue nugget’ (BN), followed by central quenching of star formation to a compact passive stellar bulge, a ‘red nugget’ (RN), and a buildup of an extended gaseous disc and ring. Such nuggets are observed at cosmic noon and seed today’s early-type galaxies. The compaction is triggered by a drastic loss of angular momentum due to, e.g. wet mergers, counter-rotating cold streams, or violent disc instability. The BN phase marks drastic transitions in the galaxy structural, compositional, and kinematic properties. The transitions are from star forming to quenched inside-out, from diffuse to compact with an extended disc or ring and a stellar envelope, from dark matter to baryon central dominance, from prolate to ob",
mergers,Toomre mergers and some consequences 1977,1,<i>E pur si muove:</i>Galilean-invariant cosmological hydrodynamical simulations on a moving mesh,2009,Volker Springel,Monthly Notices of the Royal Astronomical Society,2373,https://doi.org/10.1111/j.1365-2966.2009.15715.x,https://openalex.org/W2073424199,"Hydrodynamic cosmological simulations at present usually employ either the Lagrangian smoothed particle hydrodynamics (SPH) technique or Eulerian hydrodynamics on a Cartesian mesh with (optional) adaptive mesh refinement (AMR). Both of these methods have disadvantages that negatively impact their accuracy in certain situations, for example the suppression of fluid instabilities in the case of SPH, and the lack of Galilean invariance and the presence of overmixing in the case of AMR. We here propose a novel scheme which largely eliminates these weaknesses. It is based on a moving unstructured mesh defined by the Voronoi tessellation of a set of discrete points. The mesh is used to solve the hyperbolic conservation laws of ideal hydrodynamics with a finite-volume approach, based on a second-order unsplit Godunov scheme with an exact Riemann solver. The mesh-generating points can in principle be moved arbitrarily. If they are chosen to be stationary, the scheme is equivalent to an ordinar",
mergers,Toomre mergers and some consequences 1977,2,Rotating Nuclear Rings and Extreme Starbursts in Ultraluminous Galaxies,1998,D. Downes; P. M. Solomon,The Astrophysical Journal,1370,https://doi.org/10.1086/306339,https://openalex.org/W2149063305,"New CO interferometer data show that the molecular gas in infrared ultraluminous galaxies is in rotating nuclear disks or rings. The CO maps yield disk radii, kinematic major axes, rotation speeds, enclosed dynamical masses, and gas masses. The CO brightness temperatures, the double-peaked CO line proles, the limits on thermal continuum ux from dust, and the constraint that the gas mass must be less than the dynamical mass all indicate that the CO lines are subthermally excited and moderately opaque (q \ 4 to 10). We t kinematic models in which most of the CO ux comes from a moderatedensity warm intercloud medium, rather than from self-gravitating clouds. Typical ring radii are 300 to 800 pc. We derive gas masses not from a standard CO-to-mass ratio, but from a model of radiative transfer through subthermally excited CO in the molecular disks. This model yields gas masses of D5 ] 109 D5 times lower than the standard method, and a ratio (K km s~1 M _ , M gas /L CO @ B0.8 M _ pc2)~1. In ",
mergers,Toomre mergers and some consequences 1977,3,3D-HST+CANDELS: THE EVOLUTION OF THE GALAXY SIZE-MASS DISTRIBUTION SINCE<i>z</i>= 3,2014,A. van der Wel; M. Franx; P. G. van Dokkum; R. E. Skelton; I. G. Momcheva; K. E. Whitaker,The Astrophysical Journal,1319,https://doi.org/10.1088/0004-637x/788/1/28,https://openalex.org/W2078765460,"Spectroscopic+photometric redshifts, stellar mass estimates, and rest-frame colors from the 3D-HST survey are combined with structural parameter measurements from CANDELS imaging to determine the galaxy size-mass distribution over the redshift range 0 &lt; z &lt; 3. Separating early- and late-type galaxies on the basis of star-formation activity, we confirm that early-type galaxies are on average smaller than late-type galaxies at all redshifts, and we find a significantly different rate of average size evolution at fixed galaxy mass, with fast evolution for the early-type population, R eff(1 + z) -1.48, and moderate evolution for the late-type population, R eff(1 + z)-0.75. The large sample size and dynamic range in both galaxy mass and redshift, in combination with the high fidelity of our measurements due to the extensive use of spectroscopic data, not only fortify previous results but also enable us to probe beyond simple average galaxy size measurements. At all redshifts the slope",
elliptical_formation,Formation of elliptical galaxies mergers Barnes Hernquist 1992,1,"Simulations of the formation, evolution and clustering of galaxies and quasars",2005,Volker Springel; Simon D. M. White; Adrian Jenkins; Carlos S. Frenk; Naoki Yoshida; Liang Gao,Nature,5038,https://doi.org/10.1038/nature03597,https://openalex.org/W2141709306,,
elliptical_formation,Formation of elliptical galaxies mergers Barnes Hernquist 1992,2,"The many lives of active galactic nuclei: cooling flows, black holes and the luminosities and colours of galaxies",2005,Darren J. Croton; Volker Springel; Simon D. M. White; G. De Lucia; C. S. Frenk; L. Gao,Monthly Notices of the Royal Astronomical Society,3676,https://doi.org/10.1111/j.1365-2966.2005.09675.x,https://openalex.org/W2140980425,"We simulate the growth of galaxies and their central supermassive black holes by implementing a suite of semi-analytic models on the output of the Millennium Run, a very large simulation of the concordance cold dark matter cosmogony. Our procedures follow the detailed assembly history of each object and are able to track the evolution of all galaxies more massive than the Small Magellanic Cloud throughout a volume comparable to that of large modern redshift surveys. In this first paper we supplement previous treatments of the growth and activity of central black holes with a new model for 'radio' feedback from those active galactic nuclei that lie at the centre of a quasi-static X-ray-emitting atmosphere in a galaxy group or cluster. We show that for energetically and observationally plausible parameters such a model can simultaneously explain: (i) the low observed mass drop-out rate in cooling flows; (ii) the exponential cut-off at the bright end of the galaxy luminosity function; and",
elliptical_formation,Formation of elliptical galaxies mergers Barnes Hernquist 1992,3,<i>E pur si muove:</i>Galilean-invariant cosmological hydrodynamical simulations on a moving mesh,2009,Volker Springel,Monthly Notices of the Royal Astronomical Society,2373,https://doi.org/10.1111/j.1365-2966.2009.15715.x,https://openalex.org/W2073424199,"Hydrodynamic cosmological simulations at present usually employ either the Lagrangian smoothed particle hydrodynamics (SPH) technique or Eulerian hydrodynamics on a Cartesian mesh with (optional) adaptive mesh refinement (AMR). Both of these methods have disadvantages that negatively impact their accuracy in certain situations, for example the suppression of fluid instabilities in the case of SPH, and the lack of Galilean invariance and the presence of overmixing in the case of AMR. We here propose a novel scheme which largely eliminates these weaknesses. It is based on a moving unstructured mesh defined by the Voronoi tessellation of a set of discrete points. The mesh is used to solve the hyperbolic conservation laws of ideal hydrodynamics with a finite-volume approach, based on a second-order unsplit Godunov scheme with an exact Riemann solver. The mesh-generating points can in principle be moved arbitrarily. If they are chosen to be stationary, the scheme is equivalent to an ordinar",
simulation_tng,First results from the TNG50 simulation evolution of stellar and gaseous discs across cosmic time,1,The IllustrisTNG simulations: public data release,2019,Dylan Nelson; Volker Springel; Annalisa Pillepich; Vicente Rodríguez-Gómez; Paul Torrey; Shy Genel,Computational Astrophysics and Cosmology,1395,https://doi.org/10.1186/s40668-019-0028-x,https://openalex.org/W2904186977,"Abstract We present the full public release of all data from the TNG100 and TNG300 simulations of the IllustrisTNG project. IllustrisTNG is a suite of large volume, cosmological, gravo-magnetohydrodynamical simulations run with the moving-mesh code Arepo . TNG includes a comprehensive model for galaxy formation physics, and each TNG simulation self-consistently solves for the coupled evolution of dark matter, cosmic gas, luminous stars, and supermassive black holes from early time to the present day, $z=0$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>z</mml:mi> <mml:mo>=</mml:mo> <mml:mn>0</mml:mn> </mml:math> . Each of the flagship runs—TNG50, TNG100, and TNG300—are accompanied by halo/subhalo catalogs, merger trees, lower-resolution and dark-matter only counterparts, all available with 100 snapshots. We discuss scientific and numerical cautions and caveats relevant when using TNG. The data volume now directly accessible online is ∼750 TB, including 1200 full volu",
simulation_tng,First results from the TNG50 simulation evolution of stellar and gaseous discs across cosmic time,2,First results from the TNG50 simulation: galactic outflows driven by supernovae and black hole feedback,2019,Dylan Nelson; Annalisa Pillepich; Volker Springel; Rüdiger Pakmor; Rainer Weinberger; Shy Genel,Monthly Notices of the Royal Astronomical Society,980,https://doi.org/10.1093/mnras/stz2306,https://openalex.org/W2970202019,"Abstract We present the new TNG50 cosmological, magnetohydrodynamical simulation – the third and final volume of the IllustrisTNG project. This simulation occupies a unique combination of large volume and high resolution, with a 50 Mpc box sampled by 21603 gas cells (baryon mass of 8 × 104 M⊙). The median spatial resolution of star-forming interstellar medium gas is ∼100−140 pc. This resolution approaches or exceeds that of modern ‘zoom’ simulations of individual massive galaxies, while the volume contains ∼20 000 resolved galaxies with $M_\star \gtrsim 10^7$ M⊙. Herein we show first results from TNG50, focusing on galactic outflows driven by supernovae as well as supermassive black hole feedback. We find that the outflow mass loading is a non-monotonic function of galaxy stellar mass, turning over and rising rapidly above 1010.5 M⊙ due to the action of the central black hole (BH). The outflow velocity increases with stellar mass, and at fixed mass it is faster at higher redshift. The ",
simulation_tng,First results from the TNG50 simulation evolution of stellar and gaseous discs across cosmic time,3,First results from the TNG50 simulation: the evolution of stellar and gaseous discs across cosmic time,2019,Annalisa Pillepich; Dylan Nelson; Volker Springel; Rüdiger Pakmor; Paul Torrey; Rainer Weinberger,Monthly Notices of the Royal Astronomical Society,893,https://doi.org/10.1093/mnras/stz2338,https://openalex.org/W2914474079,"Abstract We present a new cosmological, magnetohydrodynamical simulation for galaxy formation: TNG50, the third and final instalment of the IllustrisTNG project. TNG50 evolves 2 × 21603 dark matter particles and gas cells in a volume 50 comoving Mpc across. It hence reaches a numerical resolution typical of zoom-in simulations, with a baryonic element mass of $8.5\times 10^4\, {\rm M}_{\odot }$ and an average cell size of 70–140 pc in the star-forming regions of galaxies. Simultaneously, TNG50 samples ∼700 (6500) galaxies with stellar masses above $10^{10} \, (10^8)\, {\rm M}_{\odot }$ at $z$ = 1. Here we investigate the structural and kinematical evolution of star-forming galaxies across cosmic time (0 ≲ $z$ ≲ 6). We quantify their sizes, disc heights, 3D shapes, and degree of rotational versus dispersion-supported motions as traced by rest-frame V-band light (i.e. roughly stellar mass) and by $\rm H\,\alpha$ light (i.e. star-forming and dense gas). The unprecedented resolution of TNG",
simulation_eagle,The EAGLE project simulating the evolution and assembly of galaxies and their environments,1,The EAGLE project: simulating the evolution and assembly of galaxies and their environments,2014,Joop Schaye; Robert A. Crain; R. G. Bower; Michelle Furlong; Matthieu Schaller; Tom Theuns,Monthly Notices of the Royal Astronomical Society,3569,https://doi.org/10.1093/mnras/stu2058,https://openalex.org/W2119131940,"We introduce the Virgo Consortium's Evolution and Assembly of GaLaxies and their Environments (EAGLE) project, a suite of hydrodynamical simulations that follow the formation of galaxies and supermassive black holes in cosmologically representative volumes of a standard cold dark matter universe. We discuss the limitations of such simulations in light of their finite resolution and poorly constrained subgrid physics, and how these affect their predictive power. One major improvement is our treatment of feedback from massive stars and active galactic nuclei (AGN) in which thermal energy is injected into the gas without the need to turn off cooling or decouple hydrodynamical forces, allowing winds to develop without predetermined speed or mass loading factors. Because the feedback efficiencies cannot be predicted from first principles, we calibrate them to the present-day galaxy stellar mass function and the amplitude of the galaxy-central black hole mass relation, also taking galaxy siz",
simulation_eagle,The EAGLE project simulating the evolution and assembly of galaxies and their environments,2,The IllustrisTNG simulations: public data release,2019,Dylan Nelson; Volker Springel; Annalisa Pillepich; Vicente Rodríguez-Gómez; Paul Torrey; Shy Genel,Computational Astrophysics and Cosmology,1395,https://doi.org/10.1186/s40668-019-0028-x,https://openalex.org/W2904186977,"Abstract We present the full public release of all data from the TNG100 and TNG300 simulations of the IllustrisTNG project. IllustrisTNG is a suite of large volume, cosmological, gravo-magnetohydrodynamical simulations run with the moving-mesh code Arepo . TNG includes a comprehensive model for galaxy formation physics, and each TNG simulation self-consistently solves for the coupled evolution of dark matter, cosmic gas, luminous stars, and supermassive black holes from early time to the present day, $z=0$ <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""> <mml:mi>z</mml:mi> <mml:mo>=</mml:mo> <mml:mn>0</mml:mn> </mml:math> . Each of the flagship runs—TNG50, TNG100, and TNG300—are accompanied by halo/subhalo catalogs, merger trees, lower-resolution and dark-matter only counterparts, all available with 100 snapshots. We discuss scientific and numerical cautions and caveats relevant when using TNG. The data volume now directly accessible online is ∼750 TB, including 1200 full volu",
simulation_eagle,The EAGLE project simulating the evolution and assembly of galaxies and their environments,3,Theoretical Challenges in Galaxy Formation,2017,Thorsten Naab; Jeremiah P. Ostriker,Annual Review of Astronomy and Astrophysics,705,https://doi.org/10.1146/annurev-astro-081913-040019,https://openalex.org/W2564202286,"Numerical simulations have become a major tool for understanding galaxy formation and evolution. Over the decades the field has made significant progress. It is now possible to simulate the formation of individual galaxies and galaxy populations from well-defined initial conditions with realistic abundances and global properties. An essential component of the calculation is to correctly estimate the inflow to and outflow from forming galaxies because observations indicating low formation efficiency and strong circumgalactic presence of gas are persuasive. Energetic “feedback” from massive stars and accreting supermassive black holes—generally unresolved in cosmological simulations—plays a major role in driving galactic outflows, which have been shown to regulate many aspects of galaxy evolution. A surprisingly large variety of plausible subresolution models succeeds in this exercise. They capture the essential characteristics of the problem, i.e., outflows regulating galactic gas flows",
manga_quenching,SDSS-IV MaNGA different quenching histories of fast and slow rotators,1,First results from the TNG50 simulation: the evolution of stellar and gaseous discs across cosmic time,2019,Annalisa Pillepich; Dylan Nelson; Volker Springel; Rüdiger Pakmor; Paul Torrey; Rainer Weinberger,Monthly Notices of the Royal Astronomical Society,893,https://doi.org/10.1093/mnras/stz2338,https://openalex.org/W2914474079,"Abstract We present a new cosmological, magnetohydrodynamical simulation for galaxy formation: TNG50, the third and final instalment of the IllustrisTNG project. TNG50 evolves 2 × 21603 dark matter particles and gas cells in a volume 50 comoving Mpc across. It hence reaches a numerical resolution typical of zoom-in simulations, with a baryonic element mass of $8.5\times 10^4\, {\rm M}_{\odot }$ and an average cell size of 70–140 pc in the star-forming regions of galaxies. Simultaneously, TNG50 samples ∼700 (6500) galaxies with stellar masses above $10^{10} \, (10^8)\, {\rm M}_{\odot }$ at $z$ = 1. Here we investigate the structural and kinematical evolution of star-forming galaxies across cosmic time (0 ≲ $z$ ≲ 6). We quantify their sizes, disc heights, 3D shapes, and degree of rotational versus dispersion-supported motions as traced by rest-frame V-band light (i.e. roughly stellar mass) and by $\rm H\,\alpha$ light (i.e. star-forming and dense gas). The unprecedented resolution of TNG",
manga_quenching,SDSS-IV MaNGA different quenching histories of fast and slow rotators,2,"SDSS-IV MaNGA IFS GALAXY SURVEY—SURVEY DESIGN, EXECUTION, AND INITIAL DATA QUALITY",2016,Renbin Yan; Kevin Bundy; David R. Law; Matthew A. Bershady; Brett Andrews; Brian Cherinka,The Astronomical Journal,356,https://doi.org/10.3847/0004-6256/152/6/197,https://openalex.org/W2499628420,"ABSTRACT The MaNGA Survey (Mapping Nearby Galaxies at Apache Point Observatory) is one of three core programs in the Sloan Digital Sky Survey IV. It is obtaining integral field spectroscopy for 10,000 nearby galaxies at a spectral resolution of R ∼ 2000 from 3622 to 10354 Å. The design of the survey is driven by a set of science requirements on the precision of estimates of the following properties: star formation rate surface density, gas metallicity, stellar population age, metallicity, and abundance ratio, and their gradients; stellar and gas kinematics; and enclosed gravitational mass as a function of radius. We describe how these science requirements set the depth of the observations and dictate sample selection. The majority of targeted galaxies are selected to ensure uniform spatial coverage in units of effective radius ( R e ) while maximizing spatial resolution. About two-thirds of the sample is covered out to 1.5 R e (Primary sample), and one-third of the sample is covered to",
manga_quenching,SDSS-IV MaNGA different quenching histories of fast and slow rotators,3,"Full spectrum fitting with photometry in <scp>ppxf</scp>: stellar population versus dynamical masses, non-parametric star formation history and metallicity for 3200 LEGA-C galaxies at redshift <i>z</i> ≈ 0.8",2023,Michele Cappellari,Monthly Notices of the Royal Astronomical Society,235,https://doi.org/10.1093/mnras/stad2597,https://openalex.org/W4320341265,"ABSTRACT I introduce some improvements to the ppxf method, which measures the stellar and gas kinematics, star formation history (SFH) and chemical composition of galaxies. I describe the new optimization algorithm that ppxf uses and the changes I made to fit both spectra and photometry simultaneously. I apply the updated ppxf method to a sample of 3200 galaxies at redshift 0.6 &amp;lt; z &amp;lt; 1 (median z = 0.76, stellar mass $M_\ast \gtrsim 3\times 10^{10}$ M⊙), using spectroscopy from the LEGA-C survey (DR3) and 28-bands photometry from two different sources. I compare the masses from new JAM dynamical models with the ppxf stellar population M* and show the latter are more reliable than previous estimates. I use three different stellar population synthesis (SPS) models in ppxf and both photometric sources. I confirm the main trend of the galaxies’ global ages and metallicity [M/H] with stellar velocity dispersion σ* (or central density), but I also find that [M/H] depends on age ",
toomre_q,On the gravitational stability of a disk of stars Toomre 1964,1,Rotating Nuclear Rings and Extreme Starbursts in Ultraluminous Galaxies,1998,D. Downes; P. M. Solomon,The Astrophysical Journal,1370,https://doi.org/10.1086/306339,https://openalex.org/W2149063305,"New CO interferometer data show that the molecular gas in infrared ultraluminous galaxies is in rotating nuclear disks or rings. The CO maps yield disk radii, kinematic major axes, rotation speeds, enclosed dynamical masses, and gas masses. The CO brightness temperatures, the double-peaked CO line proles, the limits on thermal continuum ux from dust, and the constraint that the gas mass must be less than the dynamical mass all indicate that the CO lines are subthermally excited and moderately opaque (q \ 4 to 10). We t kinematic models in which most of the CO ux comes from a moderatedensity warm intercloud medium, rather than from self-gravitating clouds. Typical ring radii are 300 to 800 pc. We derive gas masses not from a standard CO-to-mass ratio, but from a model of radiative transfer through subthermally excited CO in the molecular disks. This model yields gas masses of D5 ] 109 D5 times lower than the standard method, and a ratio (K km s~1 M _ , M gas /L CO @ B0.8 M _ pc2)~1. In ",
