object_name,label_family,priority_rank,priority_bin,target_role,resolver_status,canonical_main_id,ra_deg,dec_deg,route_count,identity_evidence_class,next_source_action
UGC06667,SFE/depletion,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,Vrot/sigma,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,burstiness,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,centroid offset,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,external morphology,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,lopsidedness,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC06667,warp / PA twist,22,minimum_25_pool,primary_non_mature_acquisition,resolved,Z 268-71,175.6096208333333,51.59800555555556,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC06667 (Z 268-71) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,A/R mismatch,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,H I asymmetry,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,SFE/depletion,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,Vrot/sigma,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,burstiness,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,centroid offset,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,external morphology,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,lopsidedness,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC07399,warp / PA twist,23,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4288,185.15882916666664,46.291019444444444,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07399 (NGC  4288) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,A/R mismatch,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,H I asymmetry,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,SFE/depletion,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,Vrot/sigma,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,burstiness,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,centroid offset,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,external morphology,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,lopsidedness,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC07524,warp / PA twist,24,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4395,186.45359712911997,33.54686115781999,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07524 (NGC  4395) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,A/R mismatch,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object A/R mismatch measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,H I asymmetry,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object H I asymmetry measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,SFE/depletion,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object SFE/depletion measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,Vrot/sigma,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object Vrot/sigma measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,burstiness,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object burstiness measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,centroid offset,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object centroid offset measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,external morphology,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object external morphology measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,lopsidedness,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object lopsidedness measurements with source provenance; identity routes alone remain non-promoting.
UGC07603,warp / PA twist,25,minimum_25_pool,primary_non_mature_acquisition,resolved,NGC  4455,187.18385083351998,22.82042726653,4,object_identity_only_not_measurement,Use SIMBAD/NED/VizieR/ADS routes for UGC07603 (NGC  4455) to extract same-object warp / PA twist measurements with source provenance; identity routes alone remain non-promoting.
