galaxy_name,ra_deg,dec_deg,distance_mpc,stellar_mass_msun,effective_radius_kpc,lambda_R,V_over_sigma,ellipticity,fast_rotator_flag,fast_slow_class,T_type,KMAG_abs,source_reference,stellar_surface_density_msun_kpc2,compactness_proxy,virial_sigma_star_proxy_km_s,pressure_support_proxy,angular_momentum_suppression_proxy,roundness_proxy,slow_rotator_proxy,v_rms_proxy_km_s,pressure_channel_response_proxy,pressure_channel_class,response_label,claim_boundary
NGC4215,183.977142,6.401132,31.5,38644704163.18191,2.3114527101418343,0.553,0.516,0.702,1,F,-0.9,-23.43,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1151171670.2885592,1151171670.2885592,119.92166850306,0.6596306068601583,0.44699999999999995,0.2610526315789474,0.0,134.94550424080748,0.39999999999999997,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4233,184.282043,7.624434,33.9,58491126678.6735,2.5455061877261342,0.564,0.578,0.277,1,F,-2.0,-23.88,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1436685817.212145,1436685817.212145,140.58956595725184,0.6337135614702155,0.43600000000000005,0.7084210526315788,0.0,162.38453945667783,0.5256410256410255,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4249,184.49765,5.59872,38.7,10164592841.668356,2.362030079578905,0.194,0.204,0.048,1,F,-1.3,-21.98,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,289960787.6829179,289960787.6829179,60.841155935917996,0.8305647840531561,0.806,0.9494736842105264,0.0,62.09423456483314,0.5189102564102565,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4251,184.534607,28.175299,19.1,48650800102.297516,1.8055429595606947,0.584,0.637,0.508,1,F,-1.9,-23.68,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2375168726.8183255,2375168726.8183255,152.24262221987107,0.6108735491753207,0.41600000000000004,0.4652631578947368,0.0,180.5066626170816,0.5051282051282051,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4255,184.7341,4.785923,31.2,25768550330.267532,1.904272312218652,0.606,0.622,0.434,1,F,-1.9,-22.99,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1130972416.2029126,1130972416.2029126,107.88862102858077,0.6165228113440198,0.394,0.5431578947368421,0.0,127.05615578390474,0.3974358974358974,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4259,184.842468,5.376242,37.2,12333603623.596542,1.3999657110313108,0.237,0.231,0.553,1,F,-2.0,-22.19,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1001556193.9668723,1001556193.9668723,87.05254439108181,0.8123476848090982,0.763,0.4178947368421052,0.0,89.34496575736256,0.49615384615384617,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4261,184.846924,5.82471,30.8,193682323738.8944,5.67708210635507,0.085,0.09,0.222,0,S,-4.8,-25.18,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,956444486.2954268,956444486.2954268,171.30797483622328,0.9174311926605504,0.915,0.7663157894736842,1.0,172.00037285614314,0.8275641025641026,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4262,184.877426,14.877717,15.4,17992436846.686337,0.9399292823130526,0.309,0.297,0.117,1,F,-2.7,-22.6,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,3241303955.5724344,3241303955.5724344,128.31947639591647,0.7710100231303008,0.6910000000000001,0.8768421052631579,0.0,133.85935730870975,0.7221153846153846,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4264,184.899078,5.846804,37.5,26006983790.834778,2.5096070551285083,0.499,0.541,0.191,1,F,-1.1,-23.0,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,657201680.7315729,657201680.7315729,94.41419734579145,0.6489292667099287,0.501,0.7989473684210526,0.0,107.34528864832046,0.4201923076923077,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4267,184.938675,12.798356,15.8,30696579639.382404,2.912269392221108,0.282,0.26,0.079,1,F,-2.7,-23.18,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,576032552.7674087,576032552.7674087,95.21917092781246,0.7936507936507936,0.718,0.9168421052631579,0.0,98.38495205468837,0.5692307692307693,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4268,184.946762,5.28365,31.7,27232655176.080185,2.435755663879829,0.492,0.491,0.552,1,F,-0.3,-23.05,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,730537773.1362522,730537773.1362522,98.06709444840602,0.670690811535882,0.508,0.4189473684210525,0.0,109.25048449034382,0.366025641025641,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4270,184.955978,5.463371,35.2,49100960413.18377,2.7676879464298034,0.406,0.378,0.543,1,F,-2.0,-23.69,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1020177812.3965349,1020177812.3965349,123.53260721107537,0.7256894049346879,0.594,0.4284210526315789,0.0,132.0634637979975,0.5016025641025642,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4278,185.02832,29.280619,15.6,54336290609.374855,2.3916578914807025,0.178,0.201,0.103,1,F,-4.8,-23.8,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1511861487.6054542,1511861487.6054542,139.7946786361176,0.832639467110741,0.8220000000000001,0.891578947368421,0.0,142.59064073562672,0.757051282051282,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4281,185.089691,5.38643,24.4,65931049201.040504,2.588000078751562,0.651,0.757,0.535,1,F,-1.5,-24.01,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1566684505.2560399,1566684505.2560399,148.03282463977624,0.5691519635742743,0.349,0.4368421052631578,0.0,185.66461935936564,0.4256410256410257,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4283,185.086609,29.310898,15.3,8611721709.038715,0.912569374029983,0.171,0.172,0.033,1,F,-4.8,-21.8,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1645804855.4776986,1645804855.4776986,90.09635554099395,0.8532423208191127,0.829,0.9652631578947368,0.0,91.41934730272938,0.7032051282051283,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4324,185.775726,5.250488,16.5,18158918815.070644,1.596093772428018,0.592,0.639,0.434,1,F,-0.9,-22.61,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1134470774.7795358,1134470774.7795358,98.92611800975097,0.6101281269066504,0.40800000000000003,0.5431578947368421,0.0,117.39829639235543,0.38301282051282054,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4339,185.895599,6.081713,16.0,16258856087.489769,2.3425800560653656,0.325,0.311,0.06,1,F,-4.7,-22.49,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,471542927.67493063,471542927.67493063,77.26680383766318,0.7627765064836003,0.675,0.9368421052631579,0.0,80.91723377338566,0.503525641025641,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4340,185.897141,16.722195,18.4,26247623449.049633,3.314303549020907,0.458,0.499,0.227,1,F,-1.2,-23.01,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,380299325.2564412,380299325.2564412,82.53611596566014,0.66711140760507,0.542,0.7610526315789473,0.0,92.24130121666143,0.3801282051282051,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4342,185.912598,7.053936,16.5,11043074116.823093,0.5285163208554691,0.528,0.537,0.442,1,F,-3.4,-22.07,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,6292066622.920119,6292066622.920119,134.0636277318035,0.6506180871828238,0.472,0.5347368421052632,0.0,152.17072171477432,0.5400641025641025,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4346,185.866425,46.993881,13.9,17182643793.0443,1.3139815255441705,0.576,0.571,0.533,1,F,-2.0,-22.55,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1583914010.5228815,1583914010.5228815,106.05851430307112,0.6365372374283896,0.42400000000000004,0.43894736842105253,0.0,122.13046629581993,0.42115384615384616,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4350,185.990891,16.693356,15.4,29315005971.826668,1.2679297141013195,0.638,0.658,0.674,1,F,-1.8,-23.13,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2902149356.256071,2902149356.256071,141.02385387203543,0.6031363088057902,0.362,0.29052631578947363,0.0,168.81468345500963,0.4416666666666667,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4365,186.117615,7.31752,23.3,199108585462.59164,5.928302825888881,0.088,0.114,0.254,0,S,-4.8,-25.21,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,901673609.6196508,901673609.6196508,169.97105839009274,0.8976660682226211,0.912,0.7326315789473684,1.0,171.0719650281097,0.8012820512820514,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4371,186.230957,11.704288,17.0,39363162854.51609,2.4323349503468137,0.482,0.541,0.309,1,F,-1.3,-23.45,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1058920505.0973206,1058920505.0973206,117.9854568623484,0.6489292667099287,0.518,0.6747368421052631,0.0,134.14489853476795,0.48525641025641025,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4374,186.265747,12.88696,18.5,183269412221.42236,4.707021557036236,0.024,0.026,0.147,0,S,-4.3,-25.12,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1316490544.1491272,1316490544.1491272,183.00673590034313,0.9746588693957114,0.976,0.8452631578947368,1.0,183.06858172689851,0.9060897435897436,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4377,186.301285,14.762218,17.8,15384733831.281294,1.164111182708236,0.473,0.443,0.157,1,F,-2.6,-22.43,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1806846239.8665836,1806846239.8665836,106.62104581550021,0.693000693000693,0.527,0.8347368421052631,0.0,116.61481615605847,0.5794871794871795,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4379,186.311386,15.607498,15.8,12914868454.611897,1.4263678646049165,0.398,0.386,0.224,1,F,-2.8,-22.24,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1010292262.7248908,1010292262.7248908,88.25196737335236,0.7215007215007214,0.602,0.7642105263157895,0.0,94.5983701956492,0.5083333333333333,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4382,186.35022,18.19108,17.9,184965183214.0479,5.733601298977515,0.163,0.174,0.202,1,F,-1.3,-25.13,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,895478450.132422,895478450.132422,166.58136779574255,0.8517887563884157,0.837,0.7873684210526315,0.0,169.08427331002775,0.7060897435897436,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4387,186.423813,12.810359,17.9,11670514082.202827,1.375395154052017,0.399,0.391,0.373,1,F,-4.9,-22.13,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,981872595.6862952,981872595.6862952,85.43315083489918,0.7189072609633357,0.601,0.6073684210526316,0.0,91.73153580220946,0.4599358974358975,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4406,186.549225,12.94597,16.8,170251123678.61743,7.60122766993404,0.052,0.09,0.211,0,S,-4.8,-25.04,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,468967382.07808256,468967382.07808256,138.8028228064246,0.9174311926605504,0.948,0.7778947368421052,1.0,139.36384046927617,0.751602564102564,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4417,186.710938,9.584117,16.0,22860724346.999645,1.3794134031766305,0.548,0.542,0.566,1,F,-1.9,-22.86,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1912146820.0250492,1912146820.0250492,119.39687165909297,0.648508430609598,0.45199999999999996,0.40421052631578946,0.0,135.80647572240582,0.4596153846153846,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4425,186.805664,12.734803,16.5,11248380193.03935,1.9189267769045444,0.454,0.438,0.676,1,F,-0.6,-22.09,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,486175771.9659069,486175771.9659069,71.00860276503629,0.6954102920723227,0.546,0.2884210526315789,0.0,77.52123347869359,0.2900641025641026,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4429,186.860657,11.10754,16.5,87718255691.455,3.3347125432140867,0.396,0.455,0.402,1,F,-1.1,-24.32,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1255432341.5986023,1255432341.5986023,150.42186436575204,0.6872852233676976,0.604,0.5768421052631578,0.0,165.26051423285995,0.5705128205128205,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4434,186.902832,8.154311,22.4,17182643793.0443,1.5697210319108315,0.288,0.249,0.058,1,F,-4.8,-22.55,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1109852243.347449,1109852243.347449,97.0351161557764,0.8006405124099278,0.712,0.9389473684210526,0.0,99.9980181641387,0.6381410256410257,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4435,186.918762,13.079021,16.7,55858592326.17387,2.5020208820195844,0.599,0.672,0.468,1,F,-2.1,-23.83,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1420130512.322308,1420130512.322308,138.57813225851007,0.5980861244019138,0.401,0.5073684210526315,0.0,166.96128937264882,0.446474358974359,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4442,187.01622,9.80362,15.3,46461153401.705086,2.042988348051,0.363,0.35,0.335,1,F,-1.9,-23.63,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1771651675.3448184,1771651675.3448184,139.8644119864038,0.7407407407407407,0.637,0.6473684210526316,0.0,148.18368777800595,0.6294871794871795,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4452,187.180417,11.755,15.6,9270218849.24101,1.5090341121137625,0.648,0.765,0.88,1,F,-2.0,-21.88,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,647906003.5591881,647906003.5591881,72.69267322747054,0.56657223796034,0.352,0.0736842105263158,0.0,91.52423266535304,0.17339743589743586,rotation-contaminated pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4458,187.239716,13.241916,16.4,8300227326.544135,1.8638815393424346,0.072,0.15,0.121,0,S,-4.8,-21.76,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,380253749.216247,380253749.216247,61.891500975741174,0.8695652173913044,0.928,0.8726315789473684,1.0,62.58390724158527,0.6342948717948718,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4459,187.250107,13.97858,16.1,59032338410.32836,2.8340031909430263,0.438,0.477,0.148,1,F,-1.4,-23.89,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1169794159.8188636,1169794159.8188636,133.85666522752211,0.6770480704129994,0.562,0.8442105263157895,0.0,148.30503022253785,0.5971153846153846,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4461,187.262543,13.183857,16.5,27995613362.268616,2.009363009716048,0.511,0.486,0.392,1,F,-0.8,-23.08,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,1103553296.6228933,1103553296.6228933,109.47399504617167,0.6729475100942126,0.489,0.5873684210526315,0.0,121.71795136227139,0.4650641025641025,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4472,187.444992,8.00041,17.1,336581302707.5571,7.917180918220034,0.077,0.073,0.172,0,S,-4.8,-25.78,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,854611987.1116757,854611987.1116757,191.22949759385142,0.9319664492078286,0.923,0.8189473684210526,1.0,191.73835157024155,0.8349358974358975,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4473,187.453659,13.42932,15.3,52855475840.60772,1.9964842556944613,0.229,0.255,0.421,1,F,-4.7,-23.77,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2110465899.262821,2110465899.262821,150.90624886933261,0.7968127490039841,0.771,0.5568421052631579,0.0,155.73532194662675,0.6839743589743591,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4474,187.473099,14.068673,15.6,13399543008.211561,1.5090341121137625,0.446,0.439,0.57,1,F,-2.0,-22.28,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,936509105.2495072,936509105.2495072,87.3958156786534,0.6949270326615705,0.554,0.4,0.0,95.4465143816093,0.38717948717948714,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4476,187.49617,12.348669,17.6,8454540073.709286,1.3523438386209776,0.153,0.236,0.353,0,S,-3.0,-21.78,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,735759477.8329014,735759477.8329014,73.33251932002212,0.8090614886731392,0.847,0.628421052631579,1.0,75.34701355396186,0.5826923076923077,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4477,187.509048,13.636443,16.5,51890754683.859215,3.112134822876218,0.221,0.216,0.135,1,F,-1.9,-23.75,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,852694206.9188691,852694206.9188691,119.75977382199922,0.8223684210526316,0.779,0.8578947368421053,0.0,122.52168216334213,0.6493589743589744,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4478,187.572662,12.328578,17.0,21631666912.87086,1.3062412077588987,0.233,0.221,0.165,1,F,-4.8,-22.8,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2017731425.9087546,2017731425.9087546,119.35166406341946,0.8190008190008189,0.767,0.8263157894736842,0.0,122.2315464779586,0.7125,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4483,187.66925,9.015665,16.7,8934905982.244528,1.406989738448819,0.465,0.474,0.346,1,F,-1.3,-21.84,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,718337036.3957418,718337036.3957418,73.90855368496224,0.6784260515603799,0.5349999999999999,0.6357894736842105,0.0,81.79096029136032,0.3769230769230769,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4486,187.705933,12.3911,17.2,232857369445.32867,6.77802093327637,0.021,0.024,0.037,0,S,-4.3,-25.38,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,806685604.7790612,806685604.7790612,171.9050819732983,0.9765625,0.979,0.9610526315789474,1.0,171.95458350971154,0.8791666666666668,pressure-dominated spheroid proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4486A,187.74054,12.270361,18.3,8771825569.145498,0.7727260415580091,0.351,0.379,0.224,1,F,-5.0,-21.82,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,2338078139.8442326,2338078139.8442326,98.81602830193563,0.7251631617113851,0.649,0.7642105263157895,0.0,105.67499906791458,0.6016025641025641,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4489,187.717667,16.758696,15.4,7097248096.303695,1.9637906128130742,0.168,0.176,0.085,1,F,-4.8,-21.59,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,292900261.3627036,292900261.3627036,55.756124454368255,0.8503401360544218,0.832,0.9105263157894736,0.0,56.613089582890304,0.5208333333333334,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4494,187.850143,25.774981,16.6,72291957897.78435,3.9416907383783997,0.212,0.219,0.173,1,F,-4.8,-24.11,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,740534037.1895882,740534037.1895882,125.60267685334435,0.8203445447087776,0.788,0.8178947368421052,0.0,128.57941796505224,0.6301282051282051,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4503,188.025803,11.176434,16.5,31848573644.279884,2.2545423782931415,0.523,0.51,0.446,1,F,-1.8,-23.22,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,997225355.7177904,997225355.7177904,110.23283252771589,0.6622516556291391,0.477,0.5305263157894737,0.0,123.74095769090307,0.43205128205128207,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
NGC4521,188.198853,63.939293,39.7,60686206002.33506,3.1215116895813404,0.682,0.794,0.566,1,F,-0.1,-23.92,ATLAS3D early-type lambda_R/Vsigma fast-slow catalog; pressure extension proxy,991243123.1204118,991243123.1204118,129.31761485631228,0.5574136008918618,0.31799999999999995,0.40421052631578946,0.0,165.12375792903902,0.3317307692307692,mixed pressure proxy,pressure-supported spheroid proxy,"ATLAS3D pressure-channel proxy with separate observable mapping; not v_flat, not A_gov_inferred, not direct lensing/X-ray/dynamical-excess validation."
