galaxy_name,T,Vflat,e_Vflat,RHI,SBeff,SBdisk,M_baryon_Msun,M_star_Msun,M_gas_Msun,Rdisk_kpc,f_star,f_gas,Sigma_baryon_Msun_kpc2,log10_Sigma_b,A_gov_star_sigma,A_gov,maturity_class,A_gov_star_sigma_gas,v_newton_km_s,v_bdvr_full_km_s,A_implied,distance_to_half_activation,log10_velocity_error_full_bdvr,claim_boundary,stellar_to_gas_ratio,RHI_over_Rdisk,v_bdvr_full_source_km_s,v_full_normalization,btfr_v2_km2_s2,A_inferred,A_gov_inferred,alpha_BTFR,btfr_offset_dex,A_inferred_bin,clipped_low_activation,clipped_high_activation,A_star,A_sigma,A_gas,A_HI,A_pred_final,best_model_variant,A_pred_current,A_gov_pred,A_class,v_governor_pred_km_s,log10_velocity_residual_pred_minus_obs,abs_log10_velocity_residual,juvenile_candidate,mature_falsifier_candidate,asymmetry_index,warp_index,lopsidedness_index,approach_recede_mismatch_km_s,non_circular_motion_index,S_HI_disturbance,j_star,j_gas,j_bar,lambda_R,m24_external_j_source,m24_external_j_quality_flag,angular_residual_abs,measurement_contamination_flag,taxonomy_stage,boundary_stage,quarantine_flag,R_res_scalar,J_set_hi_disturbance,J_set_angular_residual_side_channel,J_set_independent,Q_branch,A_reservoir_settling_nonleaky,A_hi_disturbance_crossmatch_only,A_angular_sidechannel,uses_sfr_depletion_observable,uses_kinematic_settling_observable,A_oof_scalar_plus_sparse_hi,A_oof_with_velocity_angular_sidechannel
NGC7331,3.0,239.0,5.4,27.01,2470.76,1806.47,140034610000.0,125315500000.0,14719110000.0,5.02,0.894889484820931,0.1051105151790689,884398675.633949,8.946648083561472,0.9731565979129682,0.9619104405676248,mature,0.9619104405676248,217.31282111774829,307.32673890227795,1.0,0.5,-0.0246124387248864,diagnostic_governor_hypothesis_not_accepted_model,8.513796010764239,5.380478087649403,225.83199038228528,vN2_plus_sqrt_GMbar_a0_Qeff1,47224.86222215446,0.2095535553135608,0.2095535553135608,1.209553555313561,0.0413125511741806,low,False,False,0.9984202297716136,0.989915223870838,0.9942860584650378,0.8927861760249793,0.8773445492171676,product_star_sigma_gas_hi,0.8773445492171676,0.8773445492171676,high,297.75382059730725,0.0954594418470895,0.0954594418470895,False,True,0.4061862485011163,0.0034621367010113,0.0201951438093359,179.9801365881417,0.0361729023208769,0.425,,,,,,blocked_no_local_external_measurement_found,0.0025263376862056,False,mature_or_control,False,False,0.8675729226711366,0.9230769230769231,0.9881251309284477,0.9230769230769231,1.0,0.8900743881286566,0.8958578615269013,0.9536219198955824,False,True,0.3630682296049597,0.30966411908278807
NGC7814,2.0,218.9,7.0,12.15,2709.13,2635.3,38687600000.0,37264500000.0,1423100000.0000002,2.54,0.9632156039661288,0.0367843960338713,954386939.1099892,8.979724487335302,0.9784542159534912,0.9727115043853686,mature,0.9727115043853686,157.5503783519389,222.80988182232448,1.0,0.5,-0.1252498148755768,diagnostic_governor_hypothesis_not_accepted_model,26.185440236104277,4.783464566929134,164.05744615059405,vN2_plus_sqrt_GMbar_a0_Qeff1,24822.12171883909,0.930423617399014,0.930423617399014,1.9304236173990144,0.1428263111130577,high,False,False,0.9992016430186548,0.991153942202318,0.9966841662379926,0.9379953397443854,0.9258752858732356,product_star_sigma_gas_hi,0.9258752858732356,0.9258752858732356,high,218.6419693500072,-0.0005122310923046,0.0005122310923046,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0466663958580841,False,mature_or_control,False,False,0.9382021685552631,,0.7293105247837761,0.5,1.0,0.8542166418495233,,0.8745783615749875,False,False,0.35386780924060435,0.3581331141465671
UGC00128,8.0,129.3,2.8,31.27,20.36,88.89,15893230000.000002,6010000000.0,9883230000.000002,5.95,0.378148431753646,0.621851568246354,71449364.2029914,7.85399836854531,0.1062849298035962,0.0348316890619571,transition,0.0348316890619571,87.5163270533972,153.52101246864635,1.0,0.5,-0.0056311223494298,diagnostic_governor_hypothesis_not_accepted_model,0.6081007929593867,5.25546218487395,127.6343004893086,vN2_plus_sqrt_GMbar_a0_Qeff1,15909.593768481083,0.5694289012602319,0.5694289012602319,1.050843298910714,0.0107689795687125,transition,False,False,0.7827023341765756,0.5537894103762334,0.7359818202145237,0.9041783357446022,0.2884446310703789,product_star_sigma_gas_hi,0.2884446310703789,0.2884446310703789,low,110.67133506896133,-0.0675633758484886,0.0675633758484886,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0342151636696006,False,juvenile_forming,True,False,0.22163153310450642,,0.802318148433246,0.5,1.0,0.3065029819478821,,0.484874555117559,False,False,0.5820567906961992,0.5443505897669566
UGC00731,10.0,73.3,2.3,11.57,25.63,82.57,2564810000.0,161500000.0,2403310000.0,2.3,0.0629676272316467,0.9370323727683532,77164875.15907827,7.887419657901373,0.0037074790088868,7.572788737090526e-05,juvenile,7.572788737090526e-05,56.54642622698138,97.9217636285003,0.6500113464725119,0.1500113464725119,0.0428241853733737,diagnostic_governor_hypothesis_not_accepted_model,0.0671989880622974,5.030434782608697,80.89620714811328,vN2_plus_sqrt_GMbar_a0_Qeff1,6391.173473072437,0.3403743757108149,0.3403743757108149,0.8406734729760171,-0.037686328154091,transition,False,False,0.1335042689868345,0.5865396457501305,0.1829841463673165,0.9219804956249088,0.0132107575941242,product_star_sigma_gas_hi,0.0132107575941242,0.0132107575941242,low,57.28813631580456,-0.1070392805277931,0.1070392805277931,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0224491728885345,False,juvenile_forming,True,False,0.06982352276597842,,0.8713078687921456,0.5,1.0,0.15668380294371287,,0.362734715648549,False,False,0.5171723057085067,0.428272966629903
UGC01230,9.0,103.7,6.1,26.29,28.63,69.32,12361900000.0,3810000000.0,8551900000.0,4.34,0.3082050493856122,0.6917949506143878,104454197.95534536,8.01892589871753,0.0800503555542165,0.0156084774978943,transition,0.0156084774978943,90.37311035539408,148.99169461495998,0.4171682814060387,0.0828317185939613,0.0629069105769587,diagnostic_governor_hypothesis_not_accepted_model,0.445515031747331,6.057603686635945,119.86314453793428,vN2_plus_sqrt_GMbar_a0_Qeff1,14031.225988929258,0.1843310717632547,0.1843310717632547,0.7664112892547481,-0.057769053357676,low,False,False,0.6415390883411981,0.7059311099293331,0.6143513786961422,0.8088254600269593,0.225038640079554,product_star_sigma_gas_hi,0.225038640079554,0.225038640079554,low,106.41835880385382,0.0112378005119523,0.0112378005119523,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0230441429078536,True,disturbed_or_measurement_contaminated,True,False,0.2077231845785503,,0.8678192705076044,0.5,1.0,0.29522144280624646,,0.5276040351067492,False,False,0.48421649858514504,0.4259109419316301
UGC01281,8.0,55.2,3.5,5.26,13.83,135.78,567520000.0,176500000.0,391020000.0,1.63,0.3110022554271215,0.6889977445728784,33995864.84380763,7.531426093961837,0.0211136003617667,0.0042102917105701,transition,0.0042102917105701,31.596448121243306,63.28280638903146,0.9849428229873188,0.4849428229873187,0.0022205754936011,diagnostic_governor_hypothesis_not_accepted_model,0.4513835609431743,3.226993865030675,55.48296392428599,vN2_plus_sqrt_GMbar_a0_Qeff1,3006.3780505932223,0.6814527087560822,0.6814527087560822,1.0135252282721912,0.0029172817256814,transition,False,False,0.6479459469976602,0.2545870339139151,0.6196394230045008,0.9862518317849784,0.1008096072267089,product_star_sigma_gas_hi,0.1008096072267089,0.1008096072267089,low,36.07502355278124,-0.1847324544199502,0.1847324544199502,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0567084856008932,False,juvenile_forming,True,False,0.16604942305697984,,0.6704288737552684,0.5,1.0,0.2594118655716434,,0.3616794359437153,False,False,0.6516233152033314,0.694058987291252
UGC02487,0.0,332.0,3.5,40.2,818.14,1150.35,268868290000.0,244977500000.0,23890790000.000004,7.89,0.9111431474496304,0.0888568525503695,687393957.700468,8.837205710302111,0.9622641000771606,0.9527956148346134,mature,0.9527956148346134,255.8063962500976,361.7648749186741,1.0,0.5,-0.0994094064885474,diagnostic_governor_hypothesis_not_accepted_model,10.25405606093394,5.095057034220533,264.0758444401432,vN2_plus_sqrt_GMbar_a0_Qeff1,65436.912362461946,0.6844315543107787,0.6844315543107787,1.684431554310779,0.1132266842127192,transition,False,False,0.9986569007688498,0.984462247476314,0.9949792630976044,0.9172034535852922,0.8972120225628603,product_star_sigma_gas_hi,0.8972120225628603,0.8972120225628603,high,352.3459902616391,0.025831249835643,0.025831249835643,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0811050038729264,False,mature_or_control,False,False,0.8686465212479121,,0.5273802342792947,0.5,1.0,0.7734470955594062,,0.7480629968741946,False,False,0.4117159844193289,0.5379147903996991
UGC02885,5.0,289.5,12.0,74.24,421.53,470.79,255062250000.0,201762500000.0,53299750000.00001,11.4,0.7910323852314484,0.2089676147685516,312360863.9861558,8.494656615411506,0.8641047240431288,0.836475518072315,transition,0.836475518072315,252.4573678120706,357.0286334808431,1.0,0.5,-0.0541896230989317,diagnostic_governor_hypothesis_not_accepted_model,3.785430513276328,6.512280701754385,255.5400320721392,vN2_plus_sqrt_GMbar_a0_Qeff1,63734.72256259909,0.3149857194040985,0.3149857194040985,1.3149857194040986,0.059460518231263,transition,False,False,0.9955497013957456,0.9415098508572852,0.986981232853756,0.7286372057537462,0.6740747401976946,product_star_sigma_gas_hi,0.6740747401976946,0.6740747401976946,transition,326.6445914377816,0.0524269034990427,0.0524269034990427,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0508925927099377,False,mature_or_control,False,False,0.6473138861113416,,0.7045302793784994,0.5,1.0,0.5974170670111746,,0.6737122202396979,False,False,0.4835092652683526,0.5148322750266783
UGC03205,2.0,219.6,8.6,28.6,587.26,3915.89,69691410000.0,56821000000.0,12870410000.0,3.19,0.8153228640373326,0.1846771359626674,1089978714.0991046,9.037418016803407,0.9723433771221336,0.9477886857228248,mature,0.9477886857228248,182.5245624593397,258.1287116962133,1.0,0.5,-0.061205436651144,diagnostic_governor_hypothesis_not_accepted_model,4.414855470804738,8.965517241379311,190.73346525301315,vN2_plus_sqrt_GMbar_a0_Qeff1,33315.2159009734,0.4475115557810621,0.4475115557810621,1.4475115557810625,0.0803110197375321,transition,False,False,0.9965060720423292,0.9929641221541556,0.9892557579430908,0.187624927581577,0.1836591755969917,product_star_sigma_gas_hi,0.1836591755969917,0.1836591755969917,low,198.5796086917838,-0.0436976852103621,0.0436976852103621,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0331720791302432,False,mature_or_control,False,False,0.7526155862273056,,0.8084342598615127,0.5,1.0,0.6733106809644313,,0.7790049104527539,False,False,0.2956639734677041,0.26728312662885556
UGC03546,1.0,196.9,7.4,18.37,2403.42,922.21,54225750000.0,50668000000.0,3557750000.0,3.79,0.9343900268783742,0.0656099731216258,600824009.5352536,8.778747279189737,0.954652968498482,0.9471926194434268,mature,0.9471926194434268,171.42647505970544,242.43364597924852,1.0,0.5,-0.0478707049336982,diagnostic_governor_hypothesis_not_accepted_model,14.241585271590193,4.846965699208443,176.349816136099,vN2_plus_sqrt_GMbar_a0_Qeff1,29387.03635139581,0.3192759397855559,0.3192759397855559,1.3192759397855558,0.0601678210455683,transition,False,False,0.998935197176178,0.9804490943632064,0.9958277557037928,0.9341977618936512,0.9111406326356136,product_star_sigma_gas_hi,0.9111406326356136,0.9111406326356136,high,236.9868334821417,0.0804785020032378,0.0804785020032378,False,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0350782180591884,False,mature_or_control,False,False,0.8862498424476816,,0.7972576412392409,0.5,1.0,0.7915751699058126,,0.8513597474615,False,False,0.4211651061092135,0.3887320001716709
UGC04278,7.0,91.4,4.8,8.9,34.11,377.42,2137780000.0,653500000.0,1484280000.0000002,2.21,0.3056909504252074,0.6943090495747926,69662425.88050865,7.842998593983464,0.0523228888281521,0.009997189107437,transition,0.009997189107437,52.66557732133028,92.7824214578532,1.0,0.5,-0.0727910828650482,diagnostic_governor_hypothesis_not_accepted_model,0.4402808095507585,4.027149321266968,77.29566054300169,vN2_plus_sqrt_GMbar_a0_Qeff1,5834.91469699368,0.956363075588083,0.956363075588083,1.4317193024782704,0.0779289400843308,high,False,False,0.6357371580873613,0.5428929076795972,0.6095753569287022,0.9699053384531198,0.2040555989662658,product_star_sigma_gas_hi,0.2040555989662658,0.2040555989662658,low,62.96276715648011,-0.1618623891150129,0.1618623891150129,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0728022303709097,False,juvenile_forming,True,False,0.21139533525804083,,0.5760634291555967,0.5,1.0,0.2982285098674362,,0.3575281152205701,False,False,0.5587466183608518,0.6471139785260377
UGC04325,9.0,90.9,2.7,6.61,41.0,213.22,1914740000.0,1013000000.0,901740000.0,1.86,0.5290535529628043,0.4709464470371957,88085424.82823893,7.944904053243674,0.3208655487926966,0.2207382695313109,transition,0.2207382695313109,54.33002616537036,92.05377820916073,1.0,0.5,-0.0823720702717288,diagnostic_governor_hypothesis_not_accepted_model,1.123383680440038,3.553763440860215,75.19549333444107,vN2_plus_sqrt_GMbar_a0_Qeff1,5522.146339451523,0.961774268625718,0.961774268625718,1.4963040622390842,0.0875099274910114,high,False,False,0.9421622340144532,0.6409790921651025,0.9031240323602684,0.9810391596570576,0.535061001206578,product_star_sigma_gas_hi,0.535061001206578,0.535061001206578,transition,76.85334665664209,-0.0729010991823468,0.0729010991823468,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0171136307173633,False,mature_or_control,False,False,0.3730088421026908,,0.9025927447708487,0.5,1.0,0.4164011606433027,,0.6717774368617876,False,False,0.5923209686079487,0.49583803887524275
UGC04499,8.0,72.8,2.4,8.67,33.79,127.3,2239000000.0,776000000.0,1463000000.0000002,1.73,0.3465832961143367,0.6534167038856633,119064425.00008452,8.075782018963324,0.1289970148407457,0.0338329545381176,transition,0.0338329545381176,60.917977548247,98.39945867373544,0.661072698609556,0.1610726986095559,0.0310465045225535,diagnostic_governor_hypothesis_not_accepted_model,0.530416951469583,5.011560693641618,78.19480191805823,vN2_plus_sqrt_GMbar_a0_Qeff1,5971.453478715445,0.2660725763157177,0.2660725763157177,0.8875293124011877,-0.0259086473032709,low,False,False,0.7242881398770056,0.7508457538488833,0.6840974004312985,0.9233273879950092,0.3435071339222479,product_star_sigma_gas_hi,0.3435071339222479,0.3435071339222479,transition,75.90939901219285,0.0181641737419928,0.0181641737419928,False,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0520371998807362,False,juvenile_forming,True,False,0.26618461364622353,,0.6978188914381611,0.5,1.0,0.3409319725608835,,0.45484407751329153,False,False,0.5304197095176654,0.5619827857587125
UGC05005,10.0,98.9,7.2,21.61,25.63,65.59,6163690000.0,2050000000.0,4113690000.0,3.2,0.3325929759608286,0.6674070240391713,95798997.18614095,7.981360962953233,0.0945458463546271,0.022324170664155,transition,0.022324170664155,74.31678031298453,124.22035437414422,0.9213055970971392,0.4213055970971392,0.0079282658314438,diagnostic_governor_hypothesis_not_accepted_model,0.49833604379523,6.753125,100.72205023784072,vN2_plus_sqrt_GMbar_a0_Qeff1,9907.712604749564,0.42978902737553,0.42978902737553,0.9872319061123233,-0.0027904086121612,transition,False,False,0.6954936117097668,0.6738046620300356,0.6594274547323612,0.6784973963901242,0.2096729313470171,product_star_sigma_gas_hi,0.2096729313470171,0.2096729313470171,low,87.1800606840236,-0.0547791246130662,0.0547791246130662,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0066962069677076,False,juvenile_forming,True,False,0.1964660016016721,,0.9636751614344274,0.5,1.0,0.28586658892568245,,0.6683035118693402,False,False,0.5125973529071877,0.3814127357303542
UGC05721,7.0,79.7,6.6,6.74,233.79,913.76,1012960000.0,265500000.0,747460000.0000001,0.38,0.2621031432633075,0.7378968567366925,1116465312.7033665,9.04784523458566,0.0935248716751313,0.0123927367342332,transition,0.0123927367342332,63.37596383972424,89.62714759060488,1.0,0.5,-0.0801521202630766,diagnostic_governor_hypothesis_not_accepted_model,0.3552029540042276,17.736842105263158,66.26835668384786,vN2_plus_sqrt_GMbar_a0_Qeff1,4016.512792614035,0.581493780296395,0.581493780296395,1.581493780296395,0.0995337441302128,transition,False,False,0.5302209758935797,0.993249604752077,0.5241873928583788,3.5824521876409974e-05,9.889680927707372e-06,product_star_sigma_gas_hi,9.889680927707372e-06,9.889680927707372e-06,low,63.37627722297986,-0.0995315966239045,0.0995315966239045,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0726499872646315,True,juvenile_forming,True,False,0.16360556969431048,,0.5769561044537624,0.5,1.0,0.25720107769765505,,0.3191300968890368,False,False,0.003515460517898694,0.14502049237446904
UGC06399,9.0,85.0,3.8,8.8,30.82,311.05,2044420000.0,1148000000.0,896420000.0000001,2.05,0.5615284530575909,0.4384715469424091,77425234.68314858,7.88888253041813,0.3095005115148081,0.2330888581358828,transition,0.2330888581358828,53.47485445385581,92.55075810941032,1.0,0.5,-0.0461120350515209,diagnostic_governor_hypothesis_not_accepted_model,1.280649695455255,4.292682926829269,76.43757326734134,vN2_plus_sqrt_GMbar_a0_Qeff1,5706.082767765517,0.7650502312724831,0.7650502312724831,1.266192639338333,0.0512498922708035,high,False,False,0.9575188325563329,0.5879579735443179,0.9235951481665357,0.9611087050266968,0.4997442000437775,product_star_sigma_gas_hi,0.4997442000437775,0.4997442000437775,transition,75.57209688120096,-0.0510574530624736,0.0510574530624736,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0321643620198566,False,mature_or_control,False,False,0.35263684323482164,,0.8143429948707501,0.5,1.0,0.40254919344112566,,0.5820534086953059,False,False,0.5829898357120474,0.5641427082283788
UGC06446,7.0,82.2,4.3,10.33,37.05,86.46,2328070000.0,494000000.0,1834070000.0,1.49,0.2121929323430996,0.7878070676569003,166895116.60013014,8.222443629281738,0.0386257099011324,0.0032777883689771,juvenile,0.0032777883689771,66.93393602930357,102.80672444298008,1.0,0.5,-0.0174584484831169,diagnostic_governor_hypothesis_not_accepted_model,0.2693463172070859,6.932885906040268,78.96113258769162,vN2_plus_sqrt_GMbar_a0_Qeff1,6089.070798319934,0.3738974768125985,0.3738974768125985,1.1096668479966292,0.0225963057023995,transition,False,False,0.406592310565299,0.8441945043833697,0.424957071360412,0.6380970010789082,0.0930750858705968,product_star_sigma_gas_hi,0.0930750858705968,0.0930750858705968,low,71.04148492114079,-0.0633597869778725,0.0633597869778725,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0412963931183605,False,juvenile_forming,True,False,0.18215822359383763,,0.7607974598182847,0.5,1.0,0.273653275922603,,0.4242597221662638,False,False,0.3848650439233345,0.3879365712398096
UGC06614,1.0,199.8,16.0,60.63,1461.61,540.54,91286040000.0,62175000000.0,29111040000.000004,5.1,0.6811008561659592,0.3188991438340408,558578412.1985577,8.747084147182726,0.8960745616661903,0.8152348982632992,mature,0.8152348982632992,195.2664340028341,276.1484392430389,0.8650959343549492,0.3650959343549492,0.0015139771935309,diagnostic_governor_hypothesis_not_accepted_model,2.135787659939321,11.88823529411765,200.49773051019417,vN2_plus_sqrt_GMbar_a0_Qeff1,38128.98024818317,0.0469737123877627,0.0469737123877627,1.0469737123877625,0.0099678887342346,low,False,False,0.9867577038571798,0.9778677061442456,0.9691955384122926,0.0122702039502453,0.0114750296746646,product_star_sigma_gas_hi,0.0114750296746646,0.0114750296746646,low,196.3835823789651,-0.0074903058374528,0.0074903058374528,True,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0029079423094708,True,mature_or_control,False,False,0.4691904813181431,,0.9858875976227872,0.5,1.0,0.47995915162430686,,0.8633093602316807,False,False,0.3163341338637443,0.18203634395726942
UGC06667,6.0,83.8,3.1,8.59,18.06,614.94,1774470000.0,698500000.0,1075970000.0,5.15,0.3936386639390917,0.6063613360609084,10648154.27913188,7.027274334924381,0.0067476563253235,0.0024474546439,transition,0.0024474546439,31.432013146060825,79.39773546895943,1.0,0.5,-0.0553124928482238,diagnostic_governor_hypothesis_not_accepted_model,0.6491816686338838,1.6679611650485435,73.7787895627693,vN2_plus_sqrt_GMbar_a0_Qeff1,5316.028947184716,1.0,1.0,1.320993559246695,0.0604503500675063,high,False,True,0.8078944781147547,0.0434840749404662,0.7593481914571907,0.9970764792057472,0.026598326312505,product_star_sigma_gas_hi,0.026598326312505,0.026598326312505,low,33.60608461332683,-0.3968261021108126,0.3968261021108126,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0186802576007187,False,juvenile_forming,True,False,0.1354058747080672,,0.8934068502209951,0.5,1.0,0.23057110833843303,,0.48426004892087443,False,False,0.8013471630721485,0.6954866444230324
UGC06786,0.0,219.4,7.8,20.31,992.73,1078.52,43393400000.0,36703500000.0,6689900000.000001,3.6,0.8458313937142514,0.1541686062857485,532891520.6453594,8.726638809814512,0.9400364380599208,0.9224225190027476,mature,0.9224225190027476,162.13710829964705,229.29649752131616,1.0,0.5,-0.1203952687472606,diagnostic_governor_hypothesis_not_accepted_model,5.486404878996696,5.641666666666667,166.2805125376458,vN2_plus_sqrt_GMbar_a0_Qeff1,26288.44188777147,0.8310845582062231,0.8310845582062231,1.8310845582062236,0.1313542000903415,high,False,False,0.9974223956790716,0.9760268405717726,0.9915629620096146,0.865102566181552,0.8350813271022183,product_star_sigma_gas_hi,0.8350813271022183,0.8350813271022183,high,219.6393153032062,0.0004734579446001,0.0004734579446001,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0634846452987174,False,mature_or_control,False,False,0.7806654191273737,,0.6306969573056638,0.5,1.0,0.695340397975605,,0.7189168452194572,False,False,0.40981555285160653,0.4753495738784834
UGC06917,9.0,108.7,3.5,12.67,53.07,261.11,6106590000.0,3416000000.0,2690590000.0000005,2.76,0.5593956692687736,0.4406043307312265,127585326.60359402,8.105800729702338,0.4761320136694461,0.3566828995136179,transition,0.3566828995136179,79.65009925774248,127.3022071762644,1.0,0.5,-0.0341154930977393,diagnostic_governor_hypothesis_not_accepted_model,1.2696100111871371,4.590579710144928,100.48796491916458,vN2_plus_sqrt_GMbar_a0_Qeff1,9861.713640180313,0.554827678826388,0.554827678826388,1.1981376088490805,0.0392533503170219,transition,False,False,0.956642775115618,0.7726267124230006,0.9223823764912,0.9483101556835022,0.6465184352310406,product_star_sigma_gas_hi,0.6465184352310406,0.6465184352310406,transition,112.78261383349036,0.0160126114285603,0.0160126114285603,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0121608195095768,False,mature_or_control,False,False,0.41072158840248685,,0.9316334831645476,0.5,1.0,0.4416078894508939,,0.7264896131913751,False,False,0.5416459598937755,0.4291265194175295
UGC06930,7.0,107.2,5.1,16.76,73.93,189.16,8771210000.0,4466000000.0,4305210000.000001,3.94,0.5091657821440827,0.4908342178559173,89926397.76836969,7.953887196986764,0.3043727884734925,0.19593859355682,transition,0.19593859355682,79.89564825473207,134.91615844156448,0.8932983744584888,0.3932983744584888,0.0112344523330886,diagnostic_governor_hypothesis_not_accepted_model,1.037347771653415,4.253807106598985,110.00925857420476,vN2_plus_sqrt_GMbar_a0_Qeff1,11819.055198585462,0.4322278984336695,0.4322278984336695,0.9723146061095794,-0.006096595113806,transition,False,False,0.9303227576569963,0.6492055141887136,0.8882834722755403,0.96253606841463,0.5163978659365323,product_star_sigma_gas_hi,0.5163978659365323,0.5163978659365323,transition,111.74367763761616,0.0180281751293614,0.0180281751293614,False,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0441323259688539,True,mature_or_control,False,False,0.3430321236776268,,0.7441690077012733,0.5,1.0,0.3959480552975493,,0.5307341898813968,False,False,0.5771826297648383,0.5745651215396894
UGC06983,6.0,109.0,5.8,16.07,53.56,121.57,6595110000.0,2649000000.0,3946110000.000001,3.21,0.4016612308210174,0.5983387691789827,101866670.23173186,8.008032110383153,0.1823414098717776,0.0695545849861411,transition,0.0695545849861411,76.7538177984189,127.04226224781706,1.0,0.5,-0.0269566266120371,diagnostic_governor_hypothesis_not_accepted_model,0.6712940085299192,5.006230529595015,102.44007112447892,vN2_plus_sqrt_GMbar_a0_Qeff1,10248.587850410238,0.5844562724929315,0.5844562724929315,1.159281666256529,0.0320944838313198,transition,False,False,0.8200390839488103,0.6968047894139229,0.7708805317993023,0.9237038808044202,0.4068792338681964,product_star_sigma_gas_hi,0.4068792338681964,0.4068792338681964,transition,100.30496557717724,-0.0361040647269099,0.0361040647269099,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0140680488484981,False,mature_or_control,False,False,0.27813179017244094,,0.9204504709388194,0.5,1.0,0.3497960327453294,,0.6404358541423508,False,False,0.553088007662333,0.42765221766622935
UGC07125,9.0,65.2,2.1,23.04,28.11,103.0,7512569999.999999,1356000000.0,6156569999.999999,3.38,0.1804974862131068,0.8195025137868931,104658682.36615306,8.019775262749231,0.0197016908013481,0.0012464777138904,juvenile,0.0012464777138904,79.83207120362623,131.5727751579399,0.0,0.5,0.210363897624577,diagnostic_governor_hypothesis_not_accepted_model,0.2202525107324371,6.816568047337278,105.83065726999256,vN2_plus_sqrt_GMbar_a0_Qeff1,10938.235570100962,0.0,0.0,0.3886403773950502,-0.2052260404052944,low,True,False,0.3329161401879883,0.7066359021456152,0.3644688285491543,0.6645042427355229,0.0569755726395712,product_star_sigma_gas_hi,0.0569755726395712,0.0569755726395712,low,83.64431736785158,0.1081888454467534,0.1081888454467534,True,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.1710481278972899,False,failed_stalled,True,True,0.13158241638566573,,0.0,0.5,0.0,0.0,,0.0,False,False,0.4778052867401091,0.9201963642160722
UGC07151,6.0,73.5,2.8,6.39,76.71,965.67,1961280000.0,1142000000.0,819280000.0,1.25,0.5822728014357971,0.417727198564203,199774340.34385467,8.300539705297789,0.6383726614109158,0.5040815362760809,transition,0.5040815362760809,67.07431940184374,100.4381344948145,0.7381574390375445,0.2381574390375445,0.0125119212746422,diagnostic_governor_hypothesis_not_accepted_model,1.3939068450346646,5.112,75.64831524757771,vN2_plus_sqrt_GMbar_a0_Qeff1,5588.854537577897,0.1616226850611351,0.1616226850611351,0.9666113089322292,-0.0073740640553597,low,False,False,0.9652003381514932,0.8810235540871795,0.934513521602604,0.9159076545356102,0.7278506312243088,product_star_sigma_gas_hi,0.7278506312243088,0.7278506312243088,high,92.55709387301152,0.1001223710046076,0.1001223710046076,False,True,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.0820470953673724,False,mature_or_control,False,False,0.4729537694599636,,0.5218562941399809,0.5,1.0,0.48241003560890217,,0.49495181472357896,False,False,0.47524759565657326,0.592402551488273
UGC07399,8.0,103.0,3.3,7.85,113.98,135.78,1568850000.0,578000000.0,990850000.0,1.64,0.3684227300251776,0.6315772699748223,92835452.28648128,7.967713857599678,0.1277470849226893,0.0391751426359674,transition,0.0391751426359674,52.373339671746784,87.98586811792056,1.0,0.5,-0.1582775087510418,diagnostic_governor_hypothesis_not_accepted_model,0.5833375384770652,4.786585365853659,71.54177580168246,vN2_plus_sqrt_GMbar_a0_Qeff1,4998.546280091945,1.0,1.0,2.122417079992476,0.1634153659703244,high,False,True,0.7657070321221174,0.6616946779093144,0.7205883402444702,0.9378135855304176,0.3423923301252626,product_star_sigma_gas_hi,0.3423923301252626,0.3423923301252626,transition,66.74152093301298,-0.1884411253937614,0.1884411253937614,False,False,,,,,,,,,,,,blocked_no_local_external_measurement_found,0.1349609036630292,False,juvenile_forming,True,False,0.2556253466175303,,0.2115969283655147,0.5,1.0,0.33297934873487656,,0.23509639373040056,False,False,0.5312381934886239,0.7818006569575394
