priority_rank,object_name,source_type,m40_stratum,formation_state_pred,testability_class,A_activation_pred,expected_missing_signature,recommended_observation,falsification_condition
5,NGC3992,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.916176445663416,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4088,direct_sparc_m36_m41,measurement_contaminated_candidates,mature_bdvr_active_candidate,testable_direct,0.8135256486260941,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4100,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9265832050085103,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4157,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9242362909795411,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4183,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.7780340693768079,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4217,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8423683826128193,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC4559,direct_sparc_m36_m41,measurement_contaminated_candidates,mature_bdvr_active_candidate,testable_direct,0.692079973922652,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5005,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9026175018651587,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5033,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.88933968160034,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5055,direct_sparc_m36_m41,measurement_contaminated_candidates,settling_transition_candidate,testable_direct,0.6677654841307487,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,NGC5371,direct_sparc_m36_m41,measurement_contaminated_candidates,mature_bdvr_active_candidate,testable_direct,0.8118449818326108,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5585,direct_sparc_m36_m41,clean_juvenile_failed_candidates,mature_bdvr_active_candidate,testable_direct,0.6968828942565316,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5907,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8232757108445298,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC5985,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9041601231119739,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC6195,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8908661210650962,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC6503,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8628944128607262,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC6674,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8814542324481665,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC6946,direct_sparc_m36_m41,measurement_contaminated_candidates,settling_transition_candidate,testable_direct,0.6521154741286233,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,NGC7331,direct_sparc_m36_m41,measurement_contaminated_candidates,mature_bdvr_active_candidate,testable_direct,0.7184192535015268,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,NGC7814,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8495225595198452,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC00128,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6541492027584088,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC02487,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9243573431394327,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC02885,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8793875995302415,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC03205,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9150332028146586,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC03546,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.924918629676227,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC04325,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.7770260524336785,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC04499,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6560164366282317,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC05005,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6050939500017689,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC06399,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.775448951513628,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC06446,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.5300677988007713,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC06614,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.7497575743936982,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC06786,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.9079337588674915,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC06917,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.7837640694510466,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC06930,direct_sparc_m36_m41,mature_controls,settling_transition_candidate,testable_direct,0.6301847618708026,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC06983,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.6860074265976511,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC07151,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.7088479610774775,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC07399,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6670466160253831,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC07524,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6701142397401995,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC07603,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.6732350189484767,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC08286,direct_sparc_m36_m41,mature_controls,settling_transition_candidate,testable_direct,0.6067279855824902,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
5,UGC08490,direct_sparc_m36_m41,clean_juvenile_failed_candidates,mature_bdvr_active_candidate,testable_direct,0.7006022399183915,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC09133,direct_sparc_m36_m41,measurement_contaminated_candidates,mature_bdvr_active_candidate,testable_direct,0.7721047391307493,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC11455,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8413075189836682,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGC11914,direct_sparc_m36_m41,mature_controls,mature_bdvr_active_candidate,testable_direct,0.8434287047469646,regular H I velocity field; stable inclination; symmetric approaching/receding sides; normal SFE; coherent stellar disk; low endpoint ambiguity,"resolved H I/stellar kinematics, SFR/depletion crossmatch, endpoint-quality confirmation","Falsified if the row shows strong H I asymmetry, low rotation coherence, long depletion time, or unreliable Vflat despite high predicted activation."
5,UGCA442,direct_sparc_m36_m41,clean_juvenile_failed_candidates,settling_transition_candidate,testable_direct,0.5435310768143954,intermediate organization with partially coherent disk and mixed gas-conversion indicators,SFR/SFE/depletion time plus resolved H I asymmetry and rotation coherence,Falsified if all missing labels place the row cleanly at either the mature or unsettled endpoint.
